time_s,gsr_us
75.920,21.189024
76.172,21.284404
76.424,21.380368
76.677,21.770186
76.929,22.068966
77.181,22.271293
77.433,22.373418
77.686,21.869159
77.938,21.671827
78.190,21.770186
78.443,21.968750
78.695,21.968750
78.947,21.968750
79.199,21.968750
79.452,21.574074
79.704,21.284404
79.956,21.380368
80.209,21.380368
80.461,21.380368
80.713,21.380368
80.966,21.094225
81.218,20.720721
81.470,20.537313
81.722,20.356083
81.974,20.266272
82.227,20.446429
82.479,20.446429
82.731,20.176991
82.984,19.738372
83.236,19.652174
83.488,19.481268
83.740,19.738372
83.992,20.000000
84.245,19.912281
84.497,19.738372
84.749,19.481268
85.001,19.228571
85.254,19.062500
85.506,19.312321
85.758,19.652174
86.010,19.825073
86.262,19.912281
86.515,19.738372
86.767,19.481268
87.019,19.481268
87.272,19.566474
87.524,20.088235
87.776,20.266272
88.028,20.266272
88.281,20.000000
88.533,19.738372
88.785,19.481268
89.037,19.481268
89.289,19.912281
89.542,20.000000
89.794,20.000000
90.046,20.176991
90.298,20.176991
90.551,20.446429
90.803,20.906344
91.055,21.284404
91.307,21.574074
91.559,21.574074
91.812,21.476923
92.064,21.189024
92.316,21.189024
92.569,21.000000
92.821,21.094225
93.073,21.284404
93.326,21.284404
93.578,21.284404
93.830,20.537313
94.083,20.356083
94.335,20.356083
94.587,20.356083
94.840,20.720721
95.092,20.537313
95.344,20.446429
95.596,19.912281
95.849,19.652174
96.101,19.652174
96.353,19.738372
96.605,20.000000
96.857,19.912281
97.110,19.912281
97.362,19.566474
97.614,19.228571
97.867,19.145299
98.118,19.312321
98.371,19.566474
98.623,19.738372
98.875,19.652174
99.128,19.481268
99.380,19.228571
99.632,19.228571
99.885,19.312321
100.137,19.652174
100.389,19.738372
100.641,19.738372
100.894,19.652174
101.146,19.396552
101.398,19.312321
101.651,19.312321
101.903,19.652174
102.155,19.825073
102.408,19.912281
102.660,19.738372
102.912,19.481268
103.165,19.481268
103.417,19.481268
103.669,19.825073
103.921,19.825073
104.174,19.738372
104.426,19.481268
104.679,19.228571
104.931,19.312321
105.183,19.396552
105.436,19.481268
105.688,19.738372
105.940,19.738372
106.193,19.566474
106.445,19.481268
106.697,19.396552
106.950,19.738372
107.202,20.176991
107.454,20.088235
107.706,20.088235
107.959,20.088235
108.211,19.738372
108.463,19.738372
108.715,19.825073
108.968,20.088235
109.220,20.266272
109.472,20.088235
109.725,20.000000
109.977,19.652174
110.229,19.566474
110.482,19.652174
110.734,19.912281
110.986,20.000000
111.238,19.738372
111.491,19.652174
111.743,19.228571
111.995,19.145299
112.247,19.062500
112.499,19.396552
112.752,19.481268
113.004,19.481268
113.256,19.228571
113.508,18.898305
113.761,18.898305
114.013,19.062500
114.265,19.481268
114.517,19.652174
114.770,19.912281
115.022,19.912281
115.274,19.652174
115.526,19.396552
115.779,19.312321
116.031,19.481268
116.284,19.825073
116.536,19.825073
116.788,19.912281
117.041,19.825073
117.293,20.088235
117.545,20.356083
117.797,20.720721
118.050,21.094225
118.302,21.094225
118.554,21.189024
118.806,21.000000
119.058,20.906344
119.310,20.813253
119.562,20.813253
119.815,21.094225
120.067,21.380368
120.319,21.476923
120.572,21.380368
120.824,21.094225
121.076,21.189024
121.329,21.094225
121.581,21.380368
121.833,21.770186
122.085,21.380368
122.337,21.284404
122.590,20.813253
122.842,20.720721
123.094,20.537313
123.346,20.628743
123.599,20.813253
123.851,20.720721
124.103,20.813253
124.356,20.356083
124.608,20.176991
124.860,20.000000
125.112,20.088235
125.365,20.266272
125.617,20.266272
125.869,20.176991
126.122,19.912281
126.374,19.738372
126.626,19.652174
126.879,19.738372
127.131,19.912281
127.383,20.000000
127.636,19.825073
127.888,19.652174
128.140,19.396552
128.393,19.396552
128.644,19.312321
128.897,19.566474
129.149,19.566474
129.401,19.481268
129.653,19.312321
129.906,19.062500
130.158,18.980170
130.410,18.898305
130.662,19.145299
130.915,19.312321
131.167,19.312321
131.420,19.396552
131.672,19.145299
131.924,18.980170
132.176,19.145299
132.429,18.980170
132.681,19.228571
132.933,19.228571
133.185,19.396552
133.438,21.869159
133.690,22.271293
133.943,23.214286
134.195,22.476190
134.447,22.169811
134.700,21.869159
134.952,20.176991
135.204,18.898305
135.457,18.980170
135.708,18.575419
135.961,18.575419
136.213,18.816901
136.466,18.898305
136.718,18.898305
136.970,18.735955
137.222,18.495822
137.475,18.337950
137.727,19.481268
137.979,19.062500
138.231,18.980170
138.484,19.145299
138.736,18.898305
138.988,18.816901
139.241,18.816901
139.493,18.980170
139.745,19.062500
139.998,19.228571
140.250,19.312321
140.502,19.145299
140.754,19.062500
141.007,18.735955
141.259,18.655462
141.512,18.735955
141.764,18.980170
142.016,19.062500
142.268,18.980170
142.521,18.816901
142.773,18.495822
143.025,18.416667
143.277,18.416667
143.530,18.575419
143.782,18.980170
144.034,19.062500
144.287,18.980170
144.539,18.816901
144.791,18.898305
145.043,18.816901
145.296,18.980170
145.548,18.980170
145.800,19.145299
146.052,19.145299
146.304,18.980170
146.557,18.816901
146.809,19.062500
147.061,19.145299
147.313,19.566474
147.565,19.825073
147.818,19.738372
148.070,19.481268
148.322,19.228571
148.574,19.481268
148.827,19.566474
149.079,20.000000
149.331,20.266272
149.583,20.446429
149.835,22.893891
150.088,23.651316
150.340,21.094225
150.592,21.671827
150.844,23.762376
151.097,24.677966
151.349,25.520833
151.601,25.894737
151.853,25.894737
152.105,23.762376
152.358,21.380368
152.610,21.380368
152.862,21.574074
153.115,21.968750
153.367,21.968750
153.619,22.169811
153.871,22.271293
154.123,22.476190
154.375,22.683706
154.627,22.683706
154.879,23.106796
155.132,23.000000
155.384,23.106796
155.636,22.788462
155.888,22.579618
156.140,23.000000
156.392,23.214286
156.644,23.431373
156.897,23.651316
157.149,23.874172
157.401,23.874172
157.653,23.540984
157.906,23.106796
158.158,23.322476
158.410,23.431373
158.662,23.986711
158.915,24.444444
159.167,24.328859
159.420,24.100000
159.673,23.874172
159.925,23.762376
160.178,24.100000
160.430,23.986711
160.682,23.651316
160.935,23.214286
161.187,22.893891
161.440,22.893891
161.692,22.893891
161.945,23.322476
162.197,23.762376
162.450,23.986711
162.702,23.762376
162.955,23.762376
163.207,23.986711
163.460,24.214047
163.712,24.444444
163.964,24.560811
164.217,24.560811
164.469,25.520833
164.721,27.610294
164.974,26.798561
165.226,30.117647
165.478,28.314607
165.730,26.276596
165.982,25.769231
166.235,26.021127
166.487,26.276596
166.739,26.405694
166.992,26.666667
167.244,27.065217
167.496,26.931408
167.749,26.405694
168.001,26.021127
168.253,25.520833
168.506,25.275862
168.758,27.065217
169.010,25.154639
169.262,24.214047
169.515,23.762376
169.767,23.431373
170.019,23.214286
170.272,23.214286
170.524,23.540984
170.776,23.322476
171.029,23.214286
171.281,23.000000
171.533,22.579618
171.785,22.373418
172.038,22.579618
172.290,22.788462
172.542,23.000000
172.795,23.214286
173.047,23.106796
173.299,23.106796
173.552,23.106796
173.804,23.431373
174.056,23.762376
174.308,23.762376
174.561,23.762376
174.813,23.540984
175.065,23.106796
175.317,22.893891
175.570,22.893891
175.822,23.106796
176.074,23.214286
176.326,23.214286
176.579,23.000000
176.831,22.683706
177.083,22.579618
177.335,22.476190
177.588,22.788462
177.840,22.788462
178.092,22.893891
178.344,22.893891
178.597,22.893891
178.849,23.214286
179.101,23.651316
179.353,23.986711
179.605,24.100000
179.858,24.214047
180.110,23.986711
180.362,23.651316
180.615,23.322476
180.867,23.214286
181.119,23.214286
181.371,23.106796
181.624,23.106796
181.876,22.683706
182.128,22.271293
182.381,21.968750
182.633,22.068966
182.885,22.271293
183.137,22.373418
183.390,22.373418
183.642,22.271293
183.894,22.476190
184.146,22.683706
184.398,22.893891
184.650,23.322476
184.903,23.762376
185.155,23.762376
185.407,23.431373
185.659,23.106796
185.912,22.893891
186.164,22.893891
186.416,23.000000
186.668,23.214286
186.921,23.000000
187.173,22.788462
187.425,22.271293
187.677,21.968750
187.929,22.068966
188.181,21.968750
188.434,22.271293
188.686,22.169811
188.938,22.068966
189.190,21.869159
189.442,21.476923
189.695,21.476923
189.947,21.574074
190.199,21.671827
190.452,21.770186
190.704,21.671827
190.956,21.380368
191.208,21.284404
191.461,21.380368
191.713,21.189024
191.965,21.380368
192.217,21.284404
192.470,21.284404
192.722,21.000000
192.974,20.906344
193.226,20.906344
193.479,21.094225
193.731,21.094225
193.983,21.094225
194.236,21.000000
194.488,20.628743
194.740,20.537313
194.992,20.446429
195.245,20.628743
195.497,20.813253
195.749,20.906344
196.002,21.000000
196.254,20.720721
196.506,20.628743
196.759,20.628743
197.011,20.720721
197.263,21.000000
197.516,20.813253
197.768,20.628743
198.021,20.537313
198.273,20.446429
198.525,20.446429
198.777,20.906344
199.029,21.094225
199.282,21.869159
199.534,23.431373
199.786,23.322476
200.039,23.762376
200.291,22.068966
200.543,21.284404
200.795,21.284404
201.048,21.189024
201.300,20.813253
201.552,20.628743
201.805,20.446429
202.057,20.537313
202.309,23.106796
202.561,26.276596
202.814,27.335766
203.066,27.749077
203.318,27.610294
203.570,26.931408
203.822,26.931408
204.075,27.472527
204.327,28.029740
204.579,28.314607
204.831,28.314607
205.083,27.749077
205.336,27.749077
205.588,27.610294
205.841,21.476923
206.093,21.000000
206.345,21.000000
206.597,20.906344
206.850,20.537313
207.102,20.356083
207.354,20.446429
207.607,20.446429
207.860,21.000000
208.112,21.284404
208.364,25.034247
208.616,22.788462
208.869,21.094225
209.121,21.284404
209.373,26.148410
209.626,26.798561
209.878,25.275862
210.130,27.200000
210.383,22.373418
210.635,21.284404
210.887,21.189024
211.139,21.380368
211.391,21.574074
211.643,21.476923
211.896,21.284404
212.148,20.906344
212.400,20.813253
212.653,20.906344
212.905,21.189024
213.157,21.189024
213.409,21.094225
213.662,21.000000
213.914,20.628743
214.167,20.537313
214.419,20.537313
214.671,20.720721
214.923,20.813253
215.175,20.906344
215.428,20.628743
215.680,20.266272
215.932,20.176991
216.184,20.176991
216.436,20.356083
216.688,20.537313
216.941,20.720721
217.193,20.813253
217.445,20.446429
217.697,20.446429
217.949,20.537313
218.202,20.537313
218.454,20.813253
218.706,20.906344
218.958,21.284404
219.211,21.189024
219.463,21.476923
219.715,21.770186
219.967,21.869159
220.220,22.579618
220.472,22.579618
220.724,22.476190
220.976,22.476190
221.229,22.373418
221.481,22.579618
221.733,22.788462
221.985,23.214286
222.237,23.431373
222.490,23.651316
222.742,23.874172
222.994,23.762376
223.246,24.100000
223.499,24.214047
223.751,24.444444
224.004,25.034247
224.256,24.677966
224.508,24.795918
224.760,24.444444
225.013,24.560811
225.265,24.560811
225.517,25.034247
225.769,25.275862
226.022,25.154639
226.274,25.034247
226.526,24.677966
226.778,24.214047
227.031,24.100000
227.283,23.874172
227.535,23.986711
227.788,23.762376
228.040,23.540984
228.292,23.000000
228.544,22.579618
228.797,22.373418
229.049,22.271293
229.301,22.373418
229.554,22.373418
229.806,22.169811
230.058,21.770186
230.310,21.380368
230.563,21.284404
230.815,21.380368
231.067,21.574074
231.319,21.869159
231.572,21.869159
231.824,21.574074
232.076,21.574074
232.328,21.476923
232.581,21.671827
232.833,21.968750
233.085,21.968750
233.337,21.869159
233.589,21.671827
233.841,21.094225
234.094,21.000000
234.346,21.000000
234.599,21.000000
234.851,21.380368
235.103,21.869159
235.355,22.476190
235.607,22.579618
235.860,22.683706
236.112,22.579618
236.364,23.000000
236.616,23.540984
236.868,24.100000
237.120,24.795918
237.373,24.795918
237.625,25.034247
237.877,24.795918
238.129,25.034247
238.381,25.520833
238.634,25.894737
238.886,25.769231
239.138,25.644599
239.391,25.154639
239.643,24.795918
239.895,24.214047
240.148,24.444444
240.400,25.397924
240.652,26.021127
240.904,26.405694
241.157,25.894737
241.409,25.769231
241.662,25.769231
241.914,25.894737
242.166,26.148410
242.419,25.894737
242.671,25.397924
242.923,24.914676
243.175,24.677966
243.428,24.560811
243.680,24.914676
243.933,25.275862
244.185,25.769231
244.437,25.894737
244.689,25.769231
244.942,26.021127
245.194,26.276596
245.447,26.931408
245.699,27.065217
245.951,26.798561
246.204,26.276596
246.456,25.894737
246.708,25.769231
246.960,25.894737
247.212,26.798561
247.465,27.472527
247.717,27.888889
247.969,27.888889
248.221,27.472527
248.474,27.610294
248.726,27.610294
248.978,28.314607
249.231,28.897338
249.483,29.045802
249.735,28.897338
249.987,28.603774
250.239,28.750000
250.492,28.458647
250.744,29.045802
250.996,29.195402
251.249,28.897338
251.501,28.029740
251.753,27.749077
252.005,27.065217
252.257,26.666667
252.510,26.666667
252.762,26.535714
253.014,26.148410
253.266,25.769231
253.518,25.154639
253.771,24.914676
254.023,24.795918
254.275,25.034247
254.527,24.914676
254.779,24.677966
255.032,25.154639
255.284,24.677966
255.536,24.328859
255.788,24.214047
256.040,24.214047
256.293,24.444444
256.545,24.328859
256.797,24.100000
257.049,23.762376
257.302,23.762376
257.554,23.874172
257.806,24.328859
258.059,24.677966
258.311,24.677966
258.563,24.444444
258.816,24.100000
259.068,24.100000
259.320,23.874172
259.572,24.328859
259.825,24.444444
260.077,24.100000
260.329,23.651316
260.581,23.431373
260.834,23.322476
261.086,23.431373
261.338,23.651316
261.591,23.322476
261.843,23.214286
262.095,22.579618
262.348,22.476190
262.599,22.373418
262.851,22.373418
263.104,22.893891
263.356,22.683706
263.608,22.683706
263.861,22.068966
264.113,21.968750
264.365,21.968750
264.617,21.968750
264.870,22.169811
265.122,22.271293
265.374,22.068966
265.626,21.770186
265.879,21.574074
266.131,21.574074
266.383,21.671827
266.636,21.770186
266.888,21.770186
267.140,21.869159
267.392,21.380368
267.645,21.284404
267.897,21.189024
268.149,21.476923
268.401,21.574074
268.654,21.476923
268.906,21.284404
269.158,21.000000
269.410,20.906344
269.662,20.906344
269.914,21.094225
270.167,21.476923
270.419,21.476923
270.671,21.284404
270.923,21.000000
271.175,20.906344
271.428,20.906344
271.680,21.189024
271.932,21.476923
272.184,21.476923
272.437,21.574074
272.689,21.094225
272.942,21.094225
273.194,21.000000
273.446,21.284404
273.699,21.284404
273.951,21.476923
274.203,21.094225
274.455,21.000000
274.708,20.720721
274.960,20.906344
275.212,21.189024
275.464,21.094225
275.717,21.000000
275.969,20.813253
276.221,20.720721
276.473,20.628743
276.726,20.720721
276.978,21.000000
277.230,20.906344
277.482,20.813253
277.734,20.720721
277.987,20.537313
278.239,20.446429
278.491,20.720721
278.743,21.000000
278.996,20.720721
279.248,20.720721
279.500,20.446429
279.752,20.537313
280.004,20.537313
280.257,20.628743
280.509,20.720721
280.761,20.720721
281.013,20.628743
281.266,20.266272
281.518,20.088235
281.770,20.176991
282.023,20.446429
282.275,20.537313
282.528,20.628743
282.780,20.537313
283.032,20.266272
283.284,20.176991
283.537,20.356083
283.789,20.813253
284.041,20.813253
284.294,20.906344
284.546,20.628743
284.798,20.537313
285.051,20.628743
285.303,20.906344
285.555,21.000000
285.807,21.189024
286.059,21.094225
286.311,20.720721
286.563,20.537313
286.815,20.446429
287.068,20.628743
287.320,20.813253
287.572,20.906344
287.824,20.906344
288.076,20.813253
288.329,20.720721
288.581,20.628743
288.833,20.720721
289.086,21.189024
289.338,21.284404
289.590,21.284404
289.842,20.906344
290.095,21.000000
290.347,21.094225
290.599,21.574074
290.851,22.169811
291.104,22.271293
291.356,22.476190
291.608,22.068966
291.861,22.068966
292.113,22.169811
292.365,22.373418
292.618,22.683706
292.870,22.476190
293.122,22.476190
293.375,22.068966
293.627,21.968750
293.879,21.968750
294.131,22.271293
294.383,22.579618
294.635,22.579618
294.888,22.271293
295.140,21.968750
295.392,21.869159
295.644,21.968750
295.897,22.271293
296.149,22.579618
296.401,22.683706
296.653,22.893891
296.905,22.683706
297.157,22.683706
297.410,22.683706
297.662,23.214286
297.914,23.431373
298.166,23.431373
298.418,23.214286
298.671,22.788462
298.923,22.683706
299.175,22.683706
299.428,22.893891
299.680,22.893891
299.932,23.000000
300.184,22.683706
300.437,22.476190
300.689,22.476190
300.941,22.476190
301.194,22.788462
301.446,23.106796
301.698,23.651316
301.951,23.762376
302.203,23.874172
302.455,24.100000
302.707,24.328859
302.960,24.795918
303.212,24.795918
303.464,24.795918
303.717,24.328859
303.969,24.444444
304.221,24.677966
304.473,25.034247
304.725,25.769231
304.977,26.148410
305.230,26.666667
305.482,26.535714
305.734,26.405694
305.986,26.535714
306.239,26.535714
306.491,26.798561
306.743,26.798561
306.996,26.535714
307.248,26.021127
307.500,25.397924
307.753,25.154639
308.005,25.397924
308.258,25.275862
308.510,25.154639
308.762,25.154639
309.014,24.444444
309.266,24.328859
309.519,24.214047
309.771,24.444444
310.023,24.914676
310.275,24.795918
310.527,24.560811
310.780,24.100000
311.032,23.986711
311.284,23.874172
311.536,24.100000
311.789,24.214047
312.041,24.214047
312.293,24.214047
312.545,24.100000
312.798,23.874172
313.050,23.874172
313.302,24.100000
313.554,24.444444
313.806,24.677966
314.059,24.914676
314.311,24.795918
314.563,24.677966
314.815,24.914676
315.068,25.034247
315.320,25.397924
315.572,25.520833
315.824,25.397924
316.077,24.914676
316.329,24.677966
316.581,24.444444
316.833,24.444444
317.086,24.677966
317.339,24.444444
317.591,24.444444
317.843,23.986711
318.096,24.100000
318.348,24.100000
318.600,24.677966
318.852,24.914676
319.105,24.914676
319.357,24.795918
319.609,24.560811
319.862,24.214047
320.114,24.214047
320.366,24.677966
320.618,24.795918
320.871,24.444444
321.123,24.214047
321.375,23.651316
321.627,23.651316
321.880,23.431373
322.132,23.986711
322.384,23.874172
322.636,24.100000
322.888,23.986711
323.141,23.874172
323.393,24.328859
323.645,25.034247
323.898,25.894737
324.150,26.666667
324.402,27.472527
324.655,27.888889
324.907,28.171642
325.159,28.314607
325.411,28.750000
325.663,29.346154
325.915,29.651163
326.167,29.651163
326.420,29.045802
326.672,28.458647
326.925,28.458647
327.177,28.603774
327.429,29.498069
327.681,30.275591
327.933,31.084337
328.185,30.920000
328.438,30.756972
328.690,30.756972
328.942,30.920000
329.194,31.084337
329.447,30.756972
329.699,30.275591
329.951,29.651163
330.204,28.897338
330.456,28.314607
330.709,28.171642
330.961,28.171642
331.213,28.171642
331.466,27.888889
331.718,27.335766
331.970,26.931408
332.223,26.798561
332.475,26.798561
332.727,27.200000
332.979,27.065217
333.232,26.798561
333.484,26.405694
333.736,26.276596
333.989,26.276596
334.241,26.798561
334.493,27.200000
334.746,27.472527
334.998,27.472527
335.250,27.472527
335.502,27.472527
335.755,27.472527
336.007,27.749077
336.259,27.888889
336.512,27.610294
336.764,27.335766
337.016,26.931408
337.268,26.666667
337.521,26.535714
337.773,26.666667
338.025,26.666667
338.277,26.405694
338.529,26.405694
338.782,25.894737
339.034,25.894737
339.286,25.894737
339.538,26.148410
339.790,26.405694
340.043,26.276596
340.295,25.894737
340.547,25.397924
340.800,25.275862
341.052,25.154639
341.305,25.520833
341.557,25.644599
341.809,25.520833
342.061,25.154639
342.314,24.795918
342.566,25.034247
342.818,25.275862
343.071,25.894737
343.323,26.021127
343.575,26.021127
343.828,25.644599
344.080,25.397924
344.332,25.397924
344.585,25.520833
344.837,25.644599
345.089,25.894737
345.341,25.397924
345.594,25.034247
345.846,25.034247
346.099,24.914676
346.351,25.154639
346.603,25.275862
346.855,25.154639
347.108,25.034247
347.360,24.914676
347.613,25.154639
347.865,25.397924
348.117,25.644599
348.370,26.148410
348.622,26.276596
348.874,25.769231
349.127,25.644599
349.379,25.644599
349.632,25.769231
349.884,26.021127
350.136,26.021127
350.389,25.894737
350.641,25.275862
350.894,25.275862
351.146,24.914676
351.399,25.275862
351.651,25.275862
351.904,25.397924
352.156,24.795918
352.408,24.560811
352.661,24.677966
352.913,24.560811
353.165,24.795918
353.418,24.795918
353.670,24.677966
353.923,24.214047
354.175,24.214047
354.427,24.444444
354.680,24.677966
354.932,24.795918
355.184,25.154639
355.437,24.560811
355.689,24.560811
355.941,24.328859
356.194,24.214047
356.446,24.560811
356.698,24.677966
356.950,24.560811
357.203,24.328859
357.455,23.986711
357.707,23.874172
357.960,23.986711
358.212,24.328859
358.464,24.560811
358.717,24.560811
358.969,24.444444
359.221,24.214047
359.474,24.100000
359.726,24.560811
359.978,24.795918
360.230,24.795918
360.483,24.677966
360.735,24.214047
360.987,24.100000
361.240,24.328859
361.492,24.795918
361.744,25.154639
361.996,25.154639
362.248,25.275862
362.501,24.914676
362.753,24.914676
363.005,24.677966
363.258,25.034247
363.510,25.275862
363.762,25.275862
364.015,25.034247
364.267,24.560811
364.519,24.328859
364.772,24.328859
365.024,24.795918
365.276,24.795918
365.528,24.795918
365.781,24.914676
366.033,24.328859
366.285,24.328859
366.538,24.214047
366.790,24.444444
367.042,24.795918
367.295,24.560811
367.547,24.444444
367.799,24.214047
368.051,23.986711
368.303,23.986711
368.555,24.214047
368.808,24.560811
369.060,24.677966
369.312,24.444444
369.565,23.986711
369.817,23.986711
370.069,23.874172
370.321,24.100000
370.573,24.444444
370.826,24.444444
371.078,24.328859
371.330,23.762376
371.583,23.762376
371.835,23.651316
372.087,23.874172
372.339,24.214047
372.591,24.214047
372.843,24.100000
373.096,23.874172
373.348,23.431373
373.600,23.431373
373.852,23.540984
374.105,23.986711
374.357,24.214047
374.609,24.328859
374.861,24.444444
375.113,24.444444
375.366,24.914676
375.618,25.275862
375.870,25.644599
376.123,26.148410
376.375,26.148410
376.627,25.769231
376.879,25.769231
377.132,25.644599
377.384,25.769231
377.636,26.021127
377.889,26.148410
378.141,25.894737
378.393,25.397924
378.645,25.154639
378.897,25.154639
379.149,25.154639
379.402,25.397924
379.654,25.275862
379.906,25.154639
380.159,24.795918
380.411,24.560811
380.663,24.444444
380.915,24.560811
381.168,25.154639
381.420,25.034247
381.672,24.914676
381.925,24.328859
382.177,24.444444
382.429,24.328859
382.682,24.795918
382.934,24.914676
383.186,24.914676
383.439,24.795918
383.691,24.444444
383.944,24.214047
384.196,24.444444
384.448,24.444444
384.701,24.560811
384.953,24.560811
385.205,24.328859
385.458,24.100000
385.710,23.986711
385.963,24.214047
386.215,24.444444
386.468,24.795918
386.720,25.154639
386.972,24.795918
387.225,24.914676
387.477,24.914676
387.730,25.397924
387.982,25.520833
388.235,25.644599
388.487,25.397924
388.739,24.914676
388.992,24.795918
389.244,24.795918
389.496,25.275862
389.749,25.275862
390.001,25.034247
390.253,24.677966
390.506,24.328859
390.758,24.214047
391.010,24.444444
391.262,24.444444
391.514,24.560811
