time_s,gsr_us
45.889,13.409611
46.141,13.571429
46.394,13.571429
46.646,13.517241
46.898,13.356164
47.150,13.250000
47.402,13.356164
47.655,13.356164
47.907,13.517241
48.159,13.625866
48.411,13.625866
48.664,13.517241
48.916,13.356164
49.168,13.302961
49.421,13.356164
49.673,13.517241
49.925,13.571429
50.177,13.625866
50.430,13.463303
50.682,13.409611
50.934,13.302961
51.187,13.356164
51.439,13.680556
51.691,13.846154
51.944,13.846154
52.196,13.680556
52.448,13.625866
52.700,13.680556
52.953,13.680556
53.205,13.735499
53.457,13.846154
53.709,13.790698
53.962,13.790698
54.214,13.625866
54.466,13.463303
54.718,13.463303
54.971,13.680556
55.223,13.680556
55.476,13.680556
55.728,13.571429
55.980,13.463303
56.232,13.409611
56.485,13.409611
56.737,13.571429
56.989,13.790698
57.241,13.790698
57.494,13.680556
57.746,13.571429
57.998,13.517241
58.251,13.571429
58.503,13.625866
58.755,13.735499
59.008,13.735499
59.261,13.625866
59.513,13.517241
59.765,13.517241
60.018,13.409611
60.270,13.625866
60.523,13.680556
60.775,13.790698
61.027,13.571429
61.280,13.409611
61.532,13.409611
61.784,13.463303
62.037,13.680556
62.289,13.790698
62.541,13.735499
62.794,13.571429
63.046,13.409611
63.298,13.409611
63.550,13.356164
63.803,13.790698
64.055,13.735499
64.307,13.735499
64.560,13.680556
64.812,13.409611
65.064,13.409611
65.316,13.409611
65.569,13.571429
65.821,13.680556
66.073,13.735499
66.325,13.735499
66.578,13.463303
66.830,13.356164
67.082,13.409611
67.334,13.517241
67.587,13.517241
67.839,13.625866
68.091,13.790698
68.344,13.680556
68.596,13.517241
68.848,13.463303
69.100,13.409611
69.352,13.571429
69.605,13.625866
69.857,13.571429
70.109,13.680556
70.361,13.517241
70.614,12.937220
70.866,13.250000
71.118,13.517241
71.371,13.571429
71.623,13.571429
71.876,13.517241
72.128,13.302961
72.380,13.356164
72.632,13.356164
72.885,13.463303
73.137,13.625866
73.390,13.680556
73.642,13.680556
73.895,13.463303
74.147,13.356164
74.399,13.463303
74.651,13.463303
74.904,13.680556
75.156,13.680556
75.408,13.735499
75.660,13.517241
75.913,13.356164
76.165,13.356164
76.417,13.463303
76.669,13.625866
76.921,13.625866
77.174,13.680556
77.426,13.409611
77.678,13.250000
77.931,13.144796
78.183,13.197279
78.435,13.356164
78.687,13.409611
78.939,13.409611
79.192,13.356164
79.444,12.834821
79.696,12.287582
79.948,12.095032
80.200,12.336245
80.452,12.582781
80.705,12.533040
80.957,10.750507
81.209,9.902724
81.462,9.749035
81.714,9.941520
81.966,9.941520
82.218,10.098232
82.470,10.177515
82.723,10.297619
82.975,10.217391
83.227,10.137795
83.480,10.098232
83.732,10.058824
83.984,9.485714
84.236,9.411765
84.489,9.411765
84.741,9.375000
84.993,9.338374
85.245,9.301887
85.498,9.411765
85.750,9.597701
86.003,9.749035
86.255,9.749035
86.507,9.941520
86.760,9.710983
87.012,9.941520
87.264,10.297619
87.517,10.257426
87.769,10.297619
88.022,10.337972
88.274,10.297619
88.526,10.297619
88.778,10.217391
89.030,10.297619
89.283,10.419162
89.535,10.583501
89.787,10.708502
90.040,10.625000
90.292,10.542169
90.544,10.501002
90.796,10.501002
91.049,10.625000
91.301,10.835031
91.554,10.835031
91.806,10.835031
92.058,10.708502
92.311,10.625000
92.563,10.708502
92.815,10.835031
93.067,11.006160
93.319,11.136364
93.572,11.180124
93.824,11.092784
94.076,10.920245
94.328,11.006160
94.581,11.006160
94.833,11.224066
95.085,11.356994
95.338,11.356994
95.590,11.224066
95.842,11.049383
96.095,11.049383
96.347,11.049383
96.599,11.268191
96.851,11.401674
97.104,11.401674
97.356,11.312500
97.608,11.136364
97.860,11.092784
98.113,11.092784
98.365,11.312500
98.617,11.446541
98.870,11.401674
99.122,11.312500
99.374,11.224066
99.627,11.136364
99.879,11.180124
100.131,11.401674
100.384,11.491597
100.635,11.536842
100.888,11.446541
101.140,11.312500
101.392,11.268191
101.644,11.312500
101.897,11.356994
102.149,11.536842
102.401,11.536842
102.654,11.582278
102.906,11.401674
103.158,11.312500
103.410,11.268191
103.662,11.312500
103.915,11.536842
104.167,11.582278
104.419,11.627907
104.671,11.491597
104.924,11.356994
105.176,11.312500
105.428,11.356994
105.680,11.719745
105.933,11.719745
106.185,11.673729
106.437,11.401674
106.689,11.312500
106.941,11.812367
107.193,11.858974
107.445,11.858974
107.698,11.858974
107.949,11.812367
108.201,11.812367
108.453,11.858974
108.705,11.812367
108.957,11.905782
109.209,11.952790
109.461,12.142857
109.713,12.239130
109.965,12.142857
110.217,12.385120
110.469,12.533040
110.722,12.336245
110.974,12.385120
111.226,12.434211
111.479,12.632743
111.730,12.733333
111.983,12.783964
112.235,12.533040
112.487,12.336245
112.740,12.434211
112.992,12.385120
113.245,12.632743
113.497,12.733333
113.749,12.483516
114.001,12.190889
114.253,12.095032
114.506,12.047414
114.758,12.190889
115.010,12.385120
115.263,12.533040
115.515,12.682927
115.767,12.434211
116.020,12.336245
116.272,12.385120
116.525,12.434211
116.777,12.632743
117.029,12.682927
117.282,12.632743
117.534,12.385120
117.787,12.287582
118.039,12.239130
118.291,12.434211
118.544,12.682927
118.796,12.682927
119.048,12.582781
119.301,12.336245
119.553,12.095032
119.805,12.000000
120.058,12.336245
120.310,12.287582
120.563,12.239130
120.815,12.142857
121.067,12.047414
121.320,11.905782
121.572,12.000000
121.824,12.142857
122.077,12.095032
122.329,12.095032
122.581,11.952790
122.833,11.905782
123.085,11.858974
123.338,11.812367
123.590,12.000000
123.841,12.095032
124.094,12.190889
124.346,12.095032
124.598,11.952790
124.850,11.905782
125.103,11.905782
125.355,12.047414
125.607,12.239130
125.860,12.190889
126.112,12.190889
126.364,12.047414
126.616,11.952790
126.869,12.000000
127.121,12.047414
127.373,12.190889
127.626,12.239130
127.878,12.239130
128.131,12.095032
128.383,11.905782
128.635,11.905782
128.888,12.047414
129.140,12.190889
129.392,12.239130
129.645,12.190889
129.897,12.047414
130.149,11.952790
130.401,11.905782
130.654,11.952790
130.906,12.142857
131.158,12.190889
131.410,12.142857
131.662,12.047414
131.915,11.905782
132.167,11.952790
132.419,11.858974
132.671,12.095032
132.923,12.095032
133.175,12.190889
133.427,12.142857
133.680,11.905782
133.932,11.858974
134.184,11.858974
134.437,12.000000
134.689,12.239130
134.941,12.239130
135.194,12.190889
135.446,11.905782
135.698,11.765957
135.950,11.627907
136.203,11.858974
136.455,12.095032
136.707,12.095032
136.960,12.142857
137.212,11.905782
137.464,11.812367
137.716,11.858974
137.969,11.858974
138.221,12.095032
138.473,12.142857
138.725,12.142857
138.977,12.000000
139.229,11.858974
139.482,11.858974
139.734,11.812367
139.987,12.047414
140.239,12.095032
140.491,12.142857
140.744,12.000000
140.996,11.812367
141.248,11.858974
141.500,11.858974
141.752,12.000000
142.004,12.095032
142.256,12.190889
142.509,12.095032
142.761,12.000000
143.013,11.812367
143.265,11.765957
143.518,11.858974
143.770,12.047414
144.022,12.095032
144.274,12.047414
144.526,11.952790
144.779,11.812367
145.031,11.812367
145.283,11.812367
145.536,12.047414
145.788,12.142857
146.040,12.239130
146.293,12.095032
146.545,11.952790
146.797,11.858974
147.049,11.905782
147.301,12.047414
147.554,12.190889
147.806,12.287582
148.058,12.239130
148.311,12.095032
148.563,12.047414
148.815,12.095032
149.067,12.239130
149.320,12.434211
149.572,12.385120
149.824,12.385120
150.077,12.287582
150.329,12.287582
150.581,12.582781
150.834,12.533040
151.086,12.582781
151.338,12.239130
151.590,12.533040
151.843,12.582781
152.095,12.336245
152.347,12.287582
152.600,12.385120
152.852,12.434211
153.104,12.632743
153.356,12.582781
153.608,12.582781
153.860,12.533040
154.113,12.385120
154.365,12.385120
154.617,12.434211
154.869,12.682927
155.121,12.733333
155.373,12.783964
155.626,12.733333
155.878,12.582781
156.130,12.632743
156.383,12.632743
156.635,12.783964
156.887,12.937220
157.140,12.988764
157.392,12.988764
157.644,12.988764
157.896,12.682927
158.149,12.733333
158.401,12.783964
158.653,12.988764
158.905,13.040541
159.158,12.988764
159.410,12.834821
159.663,12.733333
159.915,12.733333
160.167,12.733333
160.419,12.937220
160.672,12.988764
160.924,13.092551
161.176,13.040541
161.428,12.937220
161.680,12.885906
161.932,12.885906
162.185,12.988764
162.437,13.302961
162.689,13.356164
162.941,13.302961
163.193,13.250000
163.446,13.092551
163.698,13.040541
163.950,13.040541
164.202,13.197279
164.454,13.302961
164.707,13.302961
164.959,13.302961
165.211,13.092551
165.464,12.988764
165.716,12.988764
165.968,13.092551
166.221,13.302961
166.473,13.517241
166.725,13.790698
166.977,13.409611
167.229,13.092551
167.481,13.092551
167.734,13.092551
167.986,13.250000
168.238,13.409611
168.490,13.356164
168.742,13.356164
168.994,13.197279
169.247,13.092551
169.499,13.040541
169.751,13.040541
170.003,13.144796
170.255,13.356164
170.508,13.144796
170.760,12.885906
171.012,13.144796
171.264,12.937220
171.516,12.632743
171.768,12.682927
172.021,13.092551
172.273,13.517241
172.525,13.735499
172.777,13.625866
173.030,13.356164
173.282,13.409611
173.534,13.356164
173.786,13.463303
174.039,13.625866
174.291,13.957845
174.543,13.957845
174.795,13.790698
175.047,13.571429
175.300,13.571429
175.552,13.625866
175.804,13.846154
176.056,13.901869
176.308,13.846154
176.560,13.846154
176.812,13.625866
177.064,13.625866
177.317,13.571429
177.569,13.680556
177.821,13.846154
178.073,13.901869
178.325,13.901869
178.578,13.517241
178.830,13.197279
179.082,13.197279
179.334,13.250000
179.586,13.409611
179.838,13.571429
180.090,13.463303
180.342,13.409611
180.594,13.250000
180.846,13.092551
181.098,13.040541
181.350,13.092551
181.603,13.250000
181.855,13.409611
182.107,13.356164
182.359,13.356164
182.611,13.144796
182.864,13.197279
183.116,13.040541
183.368,12.783964
183.620,13.356164
183.873,13.144796
184.125,13.197279
184.377,12.988764
184.629,12.885906
184.882,12.885906
185.134,12.937220
185.387,13.092551
185.639,13.144796
185.891,13.092551
186.144,12.885906
186.396,12.783964
186.649,12.733333
186.901,12.885906
187.153,12.988764
187.405,13.040541
187.658,13.092551
187.910,12.885906
188.163,12.783964
188.415,12.733333
188.667,12.834821
188.920,13.092551
189.172,13.040541
189.425,13.040541
189.677,12.834821
189.930,12.733333
190.182,12.783964
190.434,12.885906
190.687,13.040541
190.939,12.988764
191.191,12.885906
191.444,12.733333
191.696,12.682927
191.948,12.733333
192.200,12.885906
192.453,12.937220
192.705,12.988764
192.958,12.783964
193.210,12.682927
193.462,12.733333
193.715,12.834821
193.967,13.092551
194.219,13.144796
194.471,13.197279
194.724,13.040541
194.976,12.937220
195.229,12.885906
195.481,13.040541
195.733,13.197279
195.986,13.250000
196.238,13.250000
196.491,12.988764
196.743,12.937220
196.995,12.937220
197.248,13.040541
197.500,13.144796
197.752,13.197279
198.005,13.144796
198.257,12.988764
198.509,12.937220
198.761,12.937220
199.014,13.302961
199.265,13.846154
199.518,12.834821
199.770,13.144796
200.022,13.144796
200.275,12.988764
200.527,13.040541
200.779,13.144796
201.031,13.356164
201.284,13.356164
201.536,13.356164
201.788,13.144796
202.040,13.040541
202.292,13.092551
202.544,13.040541
202.796,13.302961
203.048,13.356164
203.301,13.302961
203.553,13.250000
203.805,12.988764
204.057,13.040541
204.309,12.988764
204.561,13.040541
204.813,13.250000
205.066,13.250000
205.318,13.302961
205.570,13.092551
205.822,12.937220
206.074,12.937220
206.327,12.937220
206.579,13.197279
206.831,13.197279
207.083,13.197279
207.336,12.988764
207.588,12.885906
207.840,12.885906
208.092,12.783964
208.344,12.988764
208.596,13.144796
208.848,13.144796
209.100,13.197279
209.352,13.144796
209.604,13.197279
209.856,13.197279
210.108,13.250000
210.361,13.463303
210.613,13.625866
210.865,13.517241
211.117,13.409611
211.369,13.463303
211.621,13.356164
211.873,13.409611
212.126,13.571429
212.378,13.680556
212.630,13.680556
212.882,13.680556
213.134,13.409611
213.387,13.197279
213.639,13.144796
213.891,13.250000
214.144,13.197279
214.396,13.735499
214.648,13.735499
214.900,13.356164
215.152,13.197279
215.405,13.197279
215.657,13.250000
215.909,13.409611
216.161,13.409611
216.414,13.409611
216.666,13.302961
216.918,13.092551
217.170,13.040541
217.422,13.040541
217.674,13.250000
217.926,13.356164
218.178,13.463303
218.431,13.463303
218.683,13.197279
218.935,13.197279
219.187,13.197279
219.439,13.197279
219.692,13.409611
219.944,13.571429
220.196,13.571429
220.448,13.517241
220.701,13.302961
220.953,13.250000
221.205,13.197279
221.458,13.356164
221.710,13.409611
221.962,13.463303
222.214,13.409611
222.467,13.197279
222.719,13.144796
222.971,13.144796
223.223,13.197279
223.476,13.356164
223.728,13.463303
223.980,13.356164
224.232,13.250000
224.484,13.092551
224.737,13.092551
224.989,13.040541
225.241,13.197279
225.494,13.250000
225.746,13.356164
225.998,13.250000
226.251,12.988764
226.503,12.988764
226.755,12.937220
227.008,13.092551
227.260,13.250000
227.512,13.197279
227.765,13.144796
228.017,12.988764
228.269,12.937220
228.521,12.937220
228.774,13.092551
229.026,13.250000
229.279,13.302961
229.531,13.356164
229.783,13.250000
230.036,13.144796
230.288,13.250000
230.540,13.197279
230.792,13.517241
231.045,13.463303
231.297,13.625866
231.549,13.463303
231.801,13.197279
232.054,13.197279
232.306,12.682927
232.558,12.582781
232.810,12.682927
233.062,13.144796
233.314,13.302961
233.567,13.302961
233.819,13.197279
234.071,13.356164
234.323,13.356164
234.576,13.463303
234.828,13.463303
235.080,13.463303
235.332,13.463303
235.584,13.250000
235.837,13.197279
236.089,13.197279
236.341,13.302961
236.593,13.409611
236.845,13.463303
237.097,13.517241
237.350,13.409611
237.602,13.250000
237.854,13.302961
238.106,13.250000
238.358,13.409611
238.611,13.517241
238.863,13.463303
239.115,13.517241
239.367,13.302961
239.620,13.197279
239.872,13.092551
240.124,13.197279
240.376,13.356164
240.628,13.409611
240.880,13.409611
241.133,13.356164
241.385,13.144796
241.637,13.040541
241.890,13.092551
242.142,13.250000
242.394,13.356164
242.647,13.356164
242.899,13.356164
243.151,13.092551
243.403,13.040541
243.656,13.040541
243.908,13.092551
244.160,13.302961
244.412,13.302961
244.664,13.250000
244.916,13.144796
245.168,13.040541
245.420,12.937220
245.672,12.988764
245.924,12.937220
246.176,13.144796
246.429,13.197279
246.681,13.197279
246.933,13.144796
247.185,12.937220
247.438,12.885906
247.690,12.988764
247.942,13.040541
248.195,13.144796
248.447,13.144796
248.699,13.092551
248.952,12.885906
249.204,12.834821
249.456,12.783964
249.708,12.937220
249.961,13.092551
250.213,13.144796
250.465,13.144796
250.718,12.885906
250.970,12.783964
251.222,12.783964
251.474,12.937220
251.727,13.040541
251.979,13.040541
252.231,13.092551
252.484,12.834821
252.736,12.834821
252.988,12.733333
253.240,12.783964
253.493,12.937220
253.745,13.040541
253.997,12.988764
254.249,12.834821
254.501,12.733333
254.754,12.682927
255.006,12.733333
255.258,12.885906
255.510,12.937220
255.763,12.988764
256.015,12.885906
256.267,12.733333
256.520,12.632743
256.772,12.682927
257.025,12.834821
257.277,12.988764
257.529,12.988764
257.782,12.834821
258.034,12.632743
258.286,12.632743
258.539,12.632743
258.791,12.834821
259.043,12.937220
259.296,12.937220
259.548,12.885906
259.801,12.582781
260.053,12.582781
260.305,12.632743
260.557,12.834821
260.810,12.885906
261.062,12.885906
261.315,12.733333
261.567,12.582781
261.819,12.582781
262.072,12.582781
262.324,12.783964
262.577,12.885906
262.829,12.834821
263.081,12.682927
263.334,12.533040
263.586,12.582781
263.838,12.533040
264.090,12.733333
264.342,12.783964
264.595,12.834821
264.847,12.682927
265.099,12.582781
265.352,12.483516
265.604,12.582781
265.856,12.733333
266.109,12.834821
266.361,12.834821
266.613,12.682927
266.865,12.483516
267.118,12.483516
267.370,12.582781
267.622,12.783964
267.875,12.834821
268.127,12.783964
268.379,12.783964
268.632,12.533040
268.884,12.533040
269.136,12.632743
269.388,12.733333
269.641,12.885906
269.893,12.885906
270.145,12.783964
270.398,12.582781
270.650,12.533040
270.902,12.582781
271.155,12.783964
271.407,12.885906
271.659,12.834821
271.912,12.733333
272.164,12.632743
272.416,12.632743
272.668,12.582781
272.921,12.834821
273.173,12.885906
273.426,12.834821
273.678,12.682927
273.931,12.533040
274.183,12.533040
274.435,12.834821
274.688,12.733333
274.940,12.937220
275.192,13.040541
275.444,12.336245
275.696,12.834821
275.948,12.733333
276.200,11.858974
276.453,12.582781
276.705,12.783964
276.957,12.783964
277.209,12.783964
277.462,12.582781
277.714,12.533040
277.966,12.483516
278.218,12.682927
278.471,12.834821
278.723,12.783964
278.975,12.733333
279.227,12.582781
279.479,12.483516
279.732,12.582781
279.984,12.582781
280.236,12.783964
280.488,12.783964
280.740,12.783964
280.992,12.632743
281.245,12.533040
281.497,12.483516
281.749,12.533040
282.002,12.682927
282.254,12.783964
282.506,12.783964
282.759,12.682927
283.011,12.483516
283.263,12.533040
283.515,12.483516
283.767,12.582781
284.020,12.783964
284.272,12.733333
284.524,12.733333
284.776,12.483516
285.029,12.483516
285.281,12.434211
285.534,12.533040
285.786,12.682927
286.039,12.682927
286.291,12.682927
286.543,12.533040
286.796,12.582781
287.048,12.533040
287.300,12.783964
287.553,12.937220
287.805,12.937220
288.057,12.834821
288.310,12.682927
288.562,12.632743
288.814,12.582781
289.065,12.682927
289.316,12.783964
289.567,12.783964
289.818,12.885906
290.069,12.783964
290.320,12.988764
290.571,12.885906
290.822,12.733333
291.073,12.582781
291.324,12.483516
291.576,12.434211
291.827,12.682927
292.078,12.682927
292.329,12.733333
292.580,12.783964
292.831,12.783964
293.082,12.885906
293.333,13.092551
293.584,13.092551
293.835,12.988764
294.087,13.040541
294.340,12.937220
294.592,12.783964
294.844,12.682927
295.097,12.885906
295.349,13.040541
295.601,13.092551
295.854,13.040541
296.106,12.834821
296.358,12.783964
296.611,12.783964
296.863,12.937220
297.115,13.040541
297.367,13.040541
297.619,13.040541
297.871,12.885906
298.123,12.783964
298.376,12.834821
298.628,12.885906
298.880,13.144796
299.133,13.197279
299.385,13.092551
299.637,12.988764
299.890,12.834821
300.142,12.834821
300.394,12.885906
300.646,13.144796
300.899,13.092551
301.151,13.144796
301.404,12.885906
301.656,12.834821
301.908,12.733333
302.161,12.988764
302.413,13.092551
302.665,13.092551
302.917,13.040541
303.170,12.783964
303.422,12.733333
303.674,12.783964
303.926,12.834821
304.179,12.988764
304.431,12.988764
304.683,12.937220
304.936,12.783964
305.188,12.733333
305.440,12.733333
305.692,12.783964
305.945,12.937220
306.197,12.937220
306.449,12.937220
306.702,12.733333
306.954,12.632743
307.206,12.632743
307.459,12.783964
307.711,12.885906
307.963,12.937220
308.216,12.885906
308.468,12.533040
308.720,12.434211
308.973,12.385120
309.225,12.632743
309.477,12.988764
309.729,13.040541
309.982,12.834821
310.234,12.582781
310.486,12.483516
310.738,12.483516
310.991,12.533040
311.243,12.682927
311.495,12.733333
311.748,12.632743
312.000,12.434211
312.252,12.434211
312.504,12.385120
312.757,12.533040
313.009,12.582781
313.261,12.682927
313.513,12.783964
313.766,12.533040
314.018,12.385120
314.270,12.434211
314.522,12.632743
314.775,12.682927
315.027,12.783964
315.280,12.733333
315.532,12.632743
315.784,12.483516
316.036,12.582781
316.288,12.682927
316.540,12.988764
316.793,12.937220
317.045,12.988764
317.298,12.834821
317.550,12.733333
317.802,12.733333
318.054,12.834821
318.307,13.040541
318.559,13.092551
318.811,12.988764
319.064,12.834821
319.316,12.733333
319.568,12.733333
319.820,12.885906
320.073,12.988764
320.325,13.092551
320.577,13.092551
320.829,12.937220
321.082,12.834821
321.334,12.937220
321.586,12.937220
321.838,13.302961
322.091,13.302961
322.343,13.356164
322.595,13.197279
322.848,13.144796
323.100,13.197279
323.352,13.302961
323.605,13.571429
323.857,13.517241
324.109,13.571429
324.361,13.356164
324.614,13.250000
324.866,13.356164
325.119,13.463303
325.371,13.625866
325.624,13.680556
325.876,13.735499
326.128,13.517241
326.380,13.463303
326.632,13.463303
326.885,13.571429
327.137,13.790698
327.389,13.790698
327.642,13.790698
327.894,13.625866
328.146,13.571429
328.399,13.571429
328.651,13.680556
328.903,14.014085
329.156,14.014085
329.408,14.070588
329.660,14.014085
329.913,13.846154
330.165,13.846154
330.417,13.957845
330.669,14.070588
330.921,14.070588
331.174,14.070588
331.426,13.957845
331.678,13.790698
331.931,13.735499
332.183,13.846154
332.435,14.127358
332.688,14.070588
332.940,14.184397
333.192,14.014085
333.444,13.901869
333.696,13.846154
333.949,13.846154
334.201,13.957845
334.453,14.070588
334.705,14.184397
334.958,14.070588
335.210,13.901869
335.462,13.790698
335.715,13.790698
335.967,13.957845
336.219,14.127358
336.472,14.070588
336.724,14.184397
336.976,13.957845
337.228,13.846154
337.481,13.790698
337.733,13.846154
337.985,14.014085
338.238,14.014085
338.490,14.070588
338.742,13.790698
338.994,13.735499
339.247,13.680556
339.499,13.680556
339.751,13.957845
340.003,14.070588
340.256,14.070588
340.508,14.127358
340.760,14.014085
341.013,14.014085
341.265,14.014085
341.517,14.241706
341.769,14.473684
342.022,14.473684
342.274,14.473684
342.526,14.299287
342.778,14.127358
343.031,14.127358
343.283,14.127358
343.536,14.473684
343.788,14.473684
344.040,14.415274
344.293,14.241706
344.545,14.299287
344.797,14.710145
345.050,14.591346
345.302,14.650602
345.554,14.650602
345.806,14.650602
346.059,14.357143
346.311,14.299287
346.563,14.184397
346.815,14.241706
347.067,14.299287
347.320,14.299287
347.572,14.532374
347.824,14.415274
348.076,14.241706
348.329,14.184397
348.581,14.241706
348.833,14.415274
349.086,14.532374
349.338,14.532374
349.590,14.532374
349.842,14.299287
350.094,14.241706
350.346,14.241706
350.599,14.299287
350.851,14.473684
351.103,14.473684
351.356,14.473684
351.608,14.241706
351.860,14.070588
352.112,14.070588
352.365,14.127358
352.617,14.299287
352.869,14.415274
353.121,14.357143
353.373,14.299287
353.626,14.070588
353.878,14.127358
354.130,14.014085
354.383,14.241706
354.635,14.357143
354.888,14.241706
355.140,14.127358
355.393,14.070588
355.645,13.957845
355.897,13.957845
356.149,14.127358
356.402,14.184397
356.654,14.241706
356.907,14.070588
357.159,13.957845
357.411,13.901869
357.664,13.901869
357.916,14.127358
358.169,14.299287
358.421,14.184397
358.674,13.957845
358.926,13.735499
359.178,13.625866
359.431,13.901869
359.683,13.957845
359.935,14.070588
360.188,14.070588
360.440,13.846154
360.692,13.735499
360.945,13.625866
361.197,13.680556
361.449,13.901869
361.701,14.014085
361.954,14.014085
362.206,13.680556
362.458,13.625866
362.711,13.680556
362.963,13.680556
363.215,13.846154
363.468,13.957845
363.720,13.957845
363.972,13.735499
364.225,13.625866
364.477,13.571429
364.730,13.735499
364.982,13.901869
365.234,13.957845
365.486,14.014085
365.739,13.846154
365.991,13.680556
366.243,13.680556
366.495,13.790698
366.748,13.901869
367.000,14.070588
367.252,14.014085
367.505,13.901869
367.757,13.735499
368.009,13.735499
368.261,13.680556
368.513,13.957845
368.765,14.014085
369.018,14.014085
369.270,13.957845
369.522,13.846154
369.774,13.735499
370.027,13.790698
370.279,13.901869
370.531,14.127358
370.784,14.184397
371.036,14.127358
371.288,14.014085
371.541,13.901869
371.793,13.790698
372.045,13.901869
372.298,14.127358
372.550,14.070588
372.802,14.014085
373.055,14.184397
373.307,13.790698
373.559,13.571429
373.812,13.735499
374.064,13.957845
374.317,14.127358
374.569,14.591346
374.821,14.591346
375.074,14.591346
375.326,14.591346
375.578,14.890511
375.831,15.135135
376.083,15.073529
376.336,15.012225
376.588,14.710145
376.840,14.532374
377.093,14.830097
377.345,15.073529
377.597,15.197044
377.849,15.135135
378.102,15.012225
378.354,14.830097
378.606,14.830097
378.858,14.769976
379.111,15.012225
379.363,15.073529
379.615,15.073529
379.867,15.073529
380.119,14.890511
380.372,14.830097
380.624,14.710145
380.876,14.890511
381.129,15.012225
381.381,15.135135
381.633,15.135135
381.885,14.951220
382.137,14.769976
382.389,14.769976
382.641,14.890511
382.894,15.012225
383.146,15.012225
383.398,15.012225
383.651,14.951220
383.903,14.650602
384.155,14.710145
384.407,14.710145
384.660,14.830097
384.912,14.951220
385.164,14.890511
385.417,14.830097
385.669,14.591346
385.921,14.532374
386.174,14.591346
386.426,14.769976
386.678,14.890511
386.931,14.830097
387.183,14.650602
387.435,14.473684
387.688,14.415274
387.940,14.357143
388.192,14.650602
388.444,14.650602
388.697,14.769976
388.949,14.710145
389.201,14.473684
389.454,14.357143
389.706,14.473684
389.958,14.591346
390.210,14.650602
390.462,14.710145
390.715,14.650602
390.967,14.357143
391.219,14.415274
391.471,14.357143
