time_s,gsr_us
37.826,22.683706
38.078,23.322476
38.330,23.986711
38.582,24.795918
38.835,24.914676
39.087,23.431373
39.339,22.788462
39.592,22.579618
39.844,23.214286
40.096,24.100000
40.349,24.444444
40.601,24.560811
40.853,23.431373
41.106,22.579618
41.358,22.373418
41.611,23.106796
41.863,23.986711
42.115,24.677966
42.368,24.214047
42.620,23.106796
42.872,22.373418
43.124,22.373418
43.377,23.214286
43.629,23.986711
43.881,24.444444
44.134,24.328859
44.386,23.322476
44.638,22.476190
44.891,22.373418
45.143,23.106796
45.395,24.100000
45.647,24.677966
45.900,24.444444
46.152,23.322476
46.404,22.579618
46.656,22.476190
46.908,23.214286
47.161,23.986711
47.413,24.560811
47.665,24.444444
47.918,23.540984
48.170,22.683706
48.422,22.579618
48.675,23.322476
48.927,23.986711
49.179,24.560811
49.432,24.328859
49.684,23.214286
49.937,22.271293
50.189,22.373418
50.441,23.000000
50.693,23.874172
50.946,24.444444
51.198,24.214047
51.450,23.000000
51.703,22.476190
51.955,22.373418
52.207,23.214286
52.459,24.100000
52.712,24.677966
52.964,24.560811
53.216,23.762376
53.468,23.000000
53.721,23.000000
53.973,23.651316
54.225,24.444444
54.477,25.034247
54.729,25.520833
54.981,25.034247
55.233,23.874172
55.485,23.431373
55.738,23.762376
55.990,24.795918
56.243,25.520833
56.495,26.021127
56.747,25.034247
56.999,23.874172
57.252,23.322476
57.504,23.651316
57.757,24.795918
58.009,25.275862
58.261,25.644599
58.514,24.914676
58.766,23.874172
59.018,23.322476
59.270,23.540984
59.523,24.677966
59.775,25.397924
60.027,25.769231
60.280,25.034247
60.532,23.762376
60.784,23.431373
61.037,23.986711
61.289,24.795918
61.542,25.520833
61.794,25.644599
62.047,24.444444
62.299,23.540984
62.552,23.540984
62.804,24.214047
63.057,25.034247
63.309,25.644599
63.562,24.914676
63.814,23.874172
64.066,23.106796
64.319,23.322476
64.571,24.328859
64.824,25.275862
65.076,25.520833
65.329,24.444444
65.581,23.322476
65.833,23.214286
66.086,23.762376
66.339,24.677966
66.591,25.275862
66.844,24.914676
67.096,23.874172
67.349,23.000000
67.601,23.214286
67.854,24.328859
68.106,25.275862
68.358,25.644599
68.611,25.154639
68.863,23.762376
69.116,23.431373
69.368,23.874172
69.621,24.795918
69.873,25.520833
70.126,25.644599
70.378,24.444444
70.630,23.431373
70.882,23.106796
71.135,23.762376
71.387,24.560811
71.640,25.397924
71.892,25.397924
72.144,24.444444
72.396,23.651316
72.648,23.106796
72.901,23.431373
73.153,24.100000
73.405,25.034247
73.657,25.275862
73.910,24.677966
74.162,23.651316
74.414,22.893891
74.667,23.214286
74.919,23.874172
75.171,24.795918
75.424,25.397924
75.676,24.328859
75.929,23.322476
76.181,23.000000
76.434,26.535714
76.686,28.603774
76.938,28.750000
77.190,28.458647
77.443,28.171642
77.695,27.888889
77.947,27.610294
78.200,27.888889
78.452,28.171642
78.704,28.029740
78.957,28.029740
79.209,27.610294
79.461,27.335766
79.713,26.535714
79.966,26.666667
80.218,28.314607
80.470,28.171642
80.723,28.029740
80.975,28.750000
81.227,28.458647
81.480,28.603774
81.732,28.603774
81.984,29.498069
82.237,30.434783
82.489,30.595238
82.742,30.595238
82.994,29.651163
83.246,30.117647
83.499,30.756972
83.751,32.098765
84.004,32.803347
84.257,33.164557
84.509,31.585366
84.762,30.595238
85.014,30.434783
85.266,30.920000
85.518,31.585366
85.771,32.098765
86.023,32.098765
86.275,30.756972
86.528,29.651163
86.780,29.498069
87.032,29.805447
87.285,30.595238
87.537,31.250000
87.789,31.250000
88.041,30.434783
88.293,29.045802
88.546,28.603774
88.798,28.458647
89.050,28.750000
89.302,28.750000
89.555,29.045802
89.807,28.897338
90.059,27.749077
90.311,26.798561
90.564,26.798561
90.816,27.749077
91.068,28.897338
91.320,29.498069
91.572,29.805447
91.825,28.750000
92.077,27.472527
92.329,27.335766
92.582,27.749077
92.834,28.603774
93.086,29.195402
93.338,29.651163
93.591,29.498069
93.843,27.888889
94.095,27.200000
94.347,27.335766
94.600,28.171642
94.852,29.045802
95.104,29.498069
95.357,29.805447
95.609,28.603774
95.861,27.610294
96.114,27.749077
96.366,29.195402
96.619,30.920000
96.871,32.448133
97.124,32.983193
97.376,32.098765
97.629,30.756972
97.881,30.920000
98.133,31.250000
98.385,32.098765
98.638,32.803347
98.890,32.625000
99.142,31.585366
99.395,29.805447
99.647,29.195402
99.899,29.498069
100.151,29.960938
100.403,30.595238
100.656,31.084337
100.908,30.756972
101.160,29.346154
101.413,28.458647
101.665,28.314607
101.917,28.750000
102.169,29.651163
102.422,30.275591
102.674,30.920000
102.926,29.960938
103.179,28.458647
103.431,28.029740
103.684,28.458647
103.937,29.498069
104.189,29.960938
104.441,30.275591
104.693,29.651163
104.945,28.458647
105.198,27.749077
105.450,27.749077
105.702,28.314607
105.954,29.195402
106.206,29.805447
106.459,29.960938
106.711,29.045802
106.963,28.029740
107.216,27.472527
107.468,27.888889
107.720,28.603774
107.973,29.498069
108.225,29.805447
108.477,29.498069
108.729,28.750000
108.981,27.472527
109.234,27.472527
109.486,27.610294
109.738,28.458647
109.990,29.195402
110.243,29.651163
110.495,29.346154
110.747,28.171642
110.999,27.610294
111.251,27.472527
111.504,27.472527
111.756,28.171642
112.008,28.750000
112.260,28.897338
112.513,28.171642
112.765,27.200000
113.017,26.798561
113.270,27.472527
113.522,28.171642
113.774,29.346154
114.027,29.805447
114.279,30.117647
114.531,29.195402
114.784,28.314607
115.036,28.897338
115.289,29.651163
115.541,30.756972
115.793,30.920000
116.046,30.595238
116.298,29.195402
116.550,27.749077
116.803,27.472527
117.055,27.472527
117.307,28.750000
117.560,30.117647
117.812,30.756972
118.064,30.434783
118.317,29.195402
118.568,28.171642
118.821,27.610294
119.073,28.603774
119.325,29.651163
119.577,30.595238
119.830,30.595238
120.082,30.275591
120.334,28.750000
120.586,28.029740
120.839,28.171642
121.091,28.458647
121.343,29.346154
121.595,29.960938
121.848,30.275591
122.100,29.651163
122.352,28.314607
122.604,28.314607
122.857,28.603774
123.109,29.960938
123.361,31.755102
123.614,32.448133
123.866,32.803347
124.118,31.585366
124.370,29.805447
124.623,29.805447
124.875,29.960938
125.128,30.595238
125.380,30.920000
125.632,31.084337
125.884,30.434783
126.137,29.045802
126.389,28.171642
126.641,28.171642
126.894,28.603774
127.146,29.346154
127.398,29.960938
127.650,29.960938
127.902,29.195402
128.155,28.171642
128.407,27.335766
128.659,27.335766
128.912,28.171642
129.164,29.045802
129.417,29.651163
129.669,29.195402
129.922,27.888889
130.174,27.065217
130.426,27.065217
130.679,27.335766
130.931,28.029740
131.183,28.897338
131.436,28.897338
131.688,28.029740
131.941,26.535714
132.193,26.405694
132.446,26.931408
132.698,27.335766
132.950,28.171642
133.202,28.458647
133.455,28.029740
133.707,26.798561
133.959,25.894737
134.212,26.021127
134.464,26.535714
134.716,27.065217
134.969,27.749077
135.221,27.888889
135.473,27.065217
135.726,25.769231
135.978,25.520833
136.230,25.894737
136.483,26.535714
136.735,27.335766
136.987,27.610294
137.239,27.335766
137.491,26.276596
137.744,25.397924
137.996,25.034247
138.248,25.520833
138.501,26.276596
138.753,26.798561
139.005,27.065217
139.257,26.798561
139.509,25.769231
139.762,25.154639
140.014,25.275862
140.266,25.894737
140.518,26.666667
140.770,27.472527
141.023,27.749077
141.275,27.335766
141.527,26.021127
141.780,25.275862
142.032,25.154639
142.285,26.021127
142.537,27.065217
142.790,27.335766
143.042,26.931408
143.294,25.769231
143.547,25.034247
143.799,25.034247
144.052,25.397924
144.304,26.276596
144.556,26.931408
144.809,26.931408
145.061,25.894737
145.314,24.914676
145.566,24.560811
145.819,25.154639
146.071,25.894737
146.324,26.535714
146.576,26.798561
146.828,26.021127
147.080,25.034247
147.333,24.560811
147.585,24.677966
147.837,25.154639
148.090,25.894737
148.342,26.276596
148.594,26.405694
148.846,25.894737
149.098,24.560811
149.351,24.328859
149.603,24.328859
149.855,25.034247
150.108,25.644599
150.360,26.276596
150.612,26.276596
150.865,25.154639
151.117,24.100000
151.370,24.100000
151.622,24.444444
151.875,25.275862
152.127,26.021127
152.379,26.148410
152.631,25.397924
152.884,24.444444
153.136,23.874172
153.388,23.874172
153.640,24.328859
153.893,25.275862
154.145,25.769231
154.397,25.769231
154.650,25.275862
154.902,24.214047
155.154,23.986711
155.406,23.986711
155.658,24.914676
155.911,25.397924
156.163,26.021127
156.415,26.405694
156.667,25.644599
156.920,24.560811
157.172,24.214047
157.424,24.444444
157.677,25.397924
157.929,26.148410
158.181,26.535714
158.433,26.535714
158.686,25.644599
158.938,24.795918
159.190,24.560811
159.443,24.560811
159.695,25.520833
159.947,26.276596
160.199,26.405694
160.451,26.798561
160.704,25.894737
160.956,25.034247
161.208,24.677966
161.460,24.795918
161.713,25.769231
161.965,26.535714
162.217,26.798561
162.470,26.535714
162.722,25.520833
162.974,24.677966
163.227,24.795918
163.479,25.397924
163.731,26.021127
163.984,26.666667
164.236,26.798561
164.488,26.148410
164.740,25.154639
164.993,24.560811
165.245,24.677966
165.497,25.397924
165.749,25.894737
166.002,26.405694
166.254,26.798561
166.506,25.520833
166.758,24.677966
167.011,24.444444
167.263,24.677966
167.515,25.397924
167.768,26.148410
168.020,26.405694
168.272,25.894737
168.525,24.795918
168.777,24.328859
169.030,24.328859
169.282,25.275862
169.534,26.021127
169.787,26.276596
170.039,26.021127
170.292,25.034247
170.544,24.214047
170.797,24.328859
171.049,25.034247
171.301,25.769231
171.553,26.535714
171.805,26.405694
172.057,25.520833
172.310,24.677966
172.562,24.214047
172.814,24.328859
173.066,25.034247
173.319,25.769231
173.571,26.148410
173.823,26.021127
174.076,25.034247
174.328,24.328859
174.580,24.214047
174.833,24.444444
175.085,25.397924
175.338,26.021127
175.590,26.148410
175.842,25.154639
176.095,24.100000
176.347,23.874172
176.599,24.100000
176.852,24.914676
177.104,25.644599
177.356,25.894737
177.608,25.644599
177.861,24.444444
178.113,23.762376
178.365,23.762376
178.618,24.444444
178.870,25.275862
179.122,25.644599
179.375,25.894737
179.627,24.677966
179.879,23.986711
180.132,23.540984
180.384,23.986711
180.636,24.677966
180.889,25.275862
181.141,25.520833
181.393,24.914676
181.645,23.874172
181.898,23.431373
182.150,23.540984
182.403,24.214047
182.655,25.034247
182.907,25.275862
183.159,25.397924
183.412,24.560811
183.664,23.651316
183.916,23.651316
184.168,23.874172
184.421,24.795918
184.673,25.397924
184.925,25.644599
185.177,25.034247
185.430,23.986711
185.682,23.651316
185.934,23.540984
186.187,24.444444
186.439,25.154639
186.691,25.275862
186.944,25.397924
187.196,24.444444
187.448,23.651316
187.700,23.431373
187.953,23.540984
188.205,24.328859
188.457,25.154639
188.710,25.275862
188.962,24.795918
189.214,23.874172
189.467,23.214286
189.719,23.106796
189.971,23.651316
190.224,24.444444
190.476,24.914676
190.728,24.795918
190.980,23.762376
191.232,22.893891
191.484,22.893891
191.737,22.683706
191.989,23.431373
192.241,24.214047
192.494,24.560811
192.746,24.444444
192.998,23.651316
193.250,22.788462
193.503,22.579618
193.754,22.788462
194.006,23.431373
194.259,24.214047
194.511,24.444444
194.763,24.100000
195.016,23.322476
195.268,22.579618
195.520,22.476190
195.772,22.893891
196.025,23.651316
196.277,24.444444
196.529,24.444444
196.781,23.651316
197.034,23.000000
197.286,22.373418
197.538,22.476190
197.791,23.106796
198.043,23.874172
198.295,23.986711
198.547,23.986711
198.799,23.431373
199.051,22.579618
199.304,22.169811
199.556,22.271293
199.808,22.788462
200.060,23.651316
200.313,23.986711
200.565,23.874172
200.817,23.000000
201.069,22.271293
201.321,21.869159
201.573,22.068966
201.826,22.683706
202.078,23.431373
202.330,23.651316
202.582,23.651316
202.835,22.579618
203.087,21.869159
203.339,21.671827
203.592,22.169811
203.844,22.893891
204.096,23.431373
204.348,23.540984
204.600,23.000000
204.853,22.169811
205.105,21.574074
205.357,21.574074
205.609,22.068966
205.861,22.683706
206.114,23.431373
206.366,23.322476
206.618,22.579618
206.870,21.671827
207.123,21.284404
207.375,21.284404
207.627,21.968750
207.880,22.476190
208.132,22.893891
208.384,23.000000
208.637,22.169811
208.889,21.476923
209.141,21.380368
209.394,21.671827
209.645,22.373418
209.898,23.000000
210.150,23.106796
210.402,22.683706
210.655,21.869159
210.907,21.380368
211.159,21.476923
211.412,22.068966
211.664,22.893891
211.916,23.106796
212.168,23.214286
212.420,22.373418
212.673,21.770186
212.925,21.284404
213.177,21.574074
213.429,22.169811
213.682,22.893891
213.934,23.214286
214.186,23.000000
214.438,22.271293
214.691,21.574074
214.943,21.476923
215.195,21.770186
215.448,22.476190
215.700,23.214286
215.952,23.322476
216.205,22.788462
216.457,21.968750
216.709,21.476923
216.962,21.476923
217.214,22.169811
217.466,22.683706
217.718,23.106796
217.971,23.214286
218.223,22.476190
218.475,21.770186
218.728,21.380368
218.980,21.380368
219.232,22.169811
219.485,22.893891
219.737,23.106796
219.989,23.000000
220.242,22.068966
220.494,21.476923
220.746,21.189024
220.998,21.574074
221.250,22.373418
221.502,22.893891
221.755,23.106796
222.007,22.683706
222.259,21.968750
222.511,21.476923
222.764,21.189024
223.016,21.671827
223.268,22.169811
223.520,22.683706
223.772,22.893891
224.025,22.476190
224.277,21.770186
224.529,21.189024
224.781,21.094225
225.033,21.476923
225.286,22.271293
225.538,22.788462
225.790,22.893891
226.042,22.373418
226.295,21.770186
226.547,21.189024
226.799,21.000000
227.051,21.574074
227.304,22.271293
227.555,22.683706
227.807,22.788462
228.060,22.579618
228.312,21.671827
228.564,21.189024
228.817,20.906344
229.069,21.671827
229.321,22.373418
229.573,22.788462
229.826,23.000000
230.078,22.271293
230.330,21.574074
230.582,21.094225
230.834,21.189024
231.087,21.574074
231.339,22.373418
231.591,22.683706
231.844,22.788462
232.096,22.169811
232.348,21.284404
232.600,21.094225
232.853,21.189024
233.105,21.770186
233.357,22.373418
233.610,22.788462
233.862,22.579618
234.114,21.968750
234.366,21.189024
234.618,20.906344
234.871,21.094225
235.123,21.869159
235.375,22.579618
235.628,22.683706
235.880,22.579618
236.132,21.671827
236.384,21.000000
236.637,21.000000
236.889,21.476923
237.141,22.169811
237.394,22.788462
237.646,22.788462
237.898,22.373418
238.150,21.574074
238.403,21.094225
238.655,21.189024
238.907,21.671827
239.159,22.271293
239.412,22.683706
239.664,22.683706
239.916,21.968750
240.169,21.189024
240.421,21.000000
240.673,20.906344
240.925,21.869159
241.178,22.476190
241.430,22.683706
241.682,22.476190
241.934,21.869159
242.186,21.094225
242.438,20.720721
242.691,20.906344
242.943,21.574074
243.195,22.476190
243.447,22.373418
243.699,22.271293
243.952,21.476923
244.204,20.813253
244.456,20.720721
244.709,21.189024
244.961,21.869159
245.213,22.271293
245.466,22.476190
245.718,21.869159
245.971,20.906344
246.223,20.628743
246.475,20.813253
246.727,21.476923
246.980,22.271293
247.232,22.271293
247.484,22.068966
247.736,21.380368
247.989,20.813253
248.241,20.537313
248.493,20.813253
248.746,21.671827
248.998,22.068966
249.250,22.271293
249.503,21.671827
249.755,21.094225
250.007,20.537313
250.259,20.446429
250.512,21.094225
250.764,21.671827
251.016,22.068966
251.269,21.869159
251.521,21.284404
251.773,20.537313
252.026,20.446429
252.278,20.628743
252.530,21.284404
252.783,21.869159
253.035,21.968750
253.287,21.671827
253.539,21.189024
253.791,20.537313
254.044,20.356083
254.296,20.813253
254.548,21.380368
254.800,21.968750
255.053,22.068966
255.305,21.671827
255.557,20.906344
255.809,20.537313
256.062,20.356083
256.313,20.628743
256.566,21.380368
256.818,21.770186
257.070,21.968750
257.322,21.574074
257.575,20.813253
257.827,20.356083
258.079,20.356083
258.332,20.720721
258.584,21.380368
258.836,21.770186
259.088,21.968750
259.341,21.284404
259.593,20.446429
259.845,20.266272
260.097,20.176991
260.350,20.813253
260.602,21.476923
260.854,21.770186
261.106,21.671827
261.359,21.000000
261.611,20.356083
261.863,20.088235
262.116,20.176991
262.368,20.813253
262.620,21.380368
262.872,21.574074
263.124,21.476923
263.376,20.906344
263.628,20.356083
263.880,20.000000
264.133,20.176991
264.385,20.628743
264.637,21.189024
264.890,21.476923
265.142,21.476923
265.394,20.628743
265.647,20.000000
265.899,19.825073
266.151,20.088235
266.403,20.720721
266.656,21.284404
266.908,21.380368
267.160,21.000000
267.413,20.266272
267.665,19.912281
267.917,19.738372
268.169,20.266272
268.422,20.906344
268.674,21.380368
268.926,21.284404
269.179,20.813253
269.431,20.088235
269.683,19.652174
269.935,19.738372
270.188,20.266272
270.440,20.906344
270.692,21.189024
270.945,21.094225
271.197,20.356083
271.449,19.825073
271.702,19.652174
271.954,19.738372
272.206,20.446429
272.458,21.000000
272.710,21.094225
272.962,21.189024
273.214,20.356083
273.467,19.738372
273.719,19.481268
273.971,19.481268
274.223,20.266272
274.476,20.906344
274.728,21.094225
274.980,21.000000
275.232,20.537313
275.485,20.356083
275.737,20.537313
275.990,21.189024
276.242,22.169811
276.494,22.788462
276.746,23.000000
276.998,22.893891
277.250,21.968750
277.503,21.574074
277.755,21.476923
278.007,21.968750
278.259,22.788462
278.512,23.214286
278.764,23.540984
279.016,23.431373
279.268,23.000000
279.520,22.788462
279.773,23.000000
280.025,23.762376
280.277,24.677966
280.530,25.275862
280.782,25.275862
281.034,24.444444
281.287,23.651316
281.539,23.651316
281.791,24.100000
282.044,24.914676
282.296,25.644599
282.548,25.894737
282.801,25.275862
283.053,24.328859
283.305,23.762376
283.558,23.874172
283.810,24.444444
284.062,25.154639
284.315,25.520833
284.567,25.275862
284.819,24.444444
285.071,23.762376
285.324,23.651316
285.576,23.874172
285.828,24.560811
286.080,25.275862
286.333,25.397924
286.585,25.275862
286.837,24.214047
287.090,23.540984
287.342,23.651316
287.594,23.986711
287.846,24.795918
288.099,25.275862
288.351,25.520833
288.603,24.914676
288.855,23.874172
289.108,23.540984
289.360,23.431373
289.613,24.444444
289.865,25.154639
290.118,25.154639
290.370,24.914676
290.623,23.762376
290.875,23.322476
291.127,23.322476
291.380,23.986711
291.632,24.677966
291.884,25.034247
292.137,25.034247
292.389,23.874172
292.641,23.106796
292.894,23.214286
293.146,23.540984
293.398,24.214047
293.651,24.795918
293.903,24.914676
294.155,24.444444
294.408,23.431373
294.660,23.000000
294.912,23.106796
295.164,23.431373
295.416,24.214047
295.669,24.677966
295.921,24.677966
296.173,23.874172
296.426,23.000000
296.678,22.893891
296.930,23.000000
297.182,23.540984
297.435,24.214047
297.687,24.444444
297.939,24.214047
298.192,23.431373
298.444,22.579618
298.696,22.579618
298.949,23.000000
299.201,23.986711
299.453,24.328859
299.706,24.444444
299.958,23.540984
300.210,22.893891
300.463,22.683706
300.715,22.893891
300.967,23.651316
301.220,24.444444
301.472,24.444444
301.724,24.328859
301.977,23.106796
302.229,22.683706
302.481,22.579618
302.733,23.214286
302.986,23.986711
303.238,24.328859
303.490,24.444444
303.742,23.762376
303.995,22.788462
304.247,22.476190
304.499,22.476190
304.751,23.322476
305.004,23.874172
305.256,24.214047
305.508,24.100000
305.760,23.322476
306.013,22.476190
306.265,22.373418
306.517,22.788462
306.770,23.540984
307.022,24.100000
307.275,24.100000
307.527,23.651316
307.779,22.579618
308.031,22.271293
308.284,22.373418
308.536,23.000000
308.788,23.762376
309.040,23.986711
309.292,24.100000
309.545,23.322476
309.797,22.373418
310.049,22.271293
310.302,22.373418
310.554,23.214286
310.806,23.986711
311.059,24.214047
311.311,23.986711
311.563,23.214286
311.815,22.893891
312.067,23.000000
312.319,23.322476
312.571,24.444444
312.824,25.034247
313.076,25.397924
313.328,25.154639
313.580,24.444444
313.833,23.762376
314.085,23.762376
314.337,24.214047
314.590,25.154639
314.842,25.520833
315.095,25.644599
315.347,24.795918
315.599,23.874172
315.851,23.540984
316.104,23.986711
316.356,24.795918
316.608,25.644599
316.861,26.148410
317.113,25.894737
317.365,24.795918
317.617,24.214047
317.870,24.214047
318.122,24.677966
318.374,25.520833
318.626,26.148410
318.879,26.405694
319.131,25.769231
319.383,25.154639
319.635,24.677966
319.888,24.914676
320.140,25.894737
320.392,26.405694
320.645,27.065217
320.897,26.931408
321.149,25.894737
321.402,24.914676
321.654,24.914676
321.906,25.154639
322.158,25.894737
322.410,26.666667
322.663,26.798561
322.915,26.666667
323.167,25.769231
323.419,25.520833
323.672,26.021127
323.924,26.798561
324.176,27.888889
324.428,28.750000
324.681,29.045802
324.933,27.749077
325.185,26.931408
325.438,26.798561
325.690,27.335766
325.942,28.171642
326.194,29.346154
326.447,29.960938
326.699,30.434783
326.951,29.805447
327.203,29.346154
327.455,29.498069
327.707,29.805447
327.960,30.595238
328.212,31.417004
328.464,31.585366
328.716,30.920000
328.968,29.805447
329.221,29.195402
329.473,28.897338
329.725,29.805447
329.977,30.920000
330.229,31.755102
330.482,32.098765
330.734,31.250000
330.987,29.805447
331.239,29.805447
331.491,30.117647
331.743,31.084337
331.995,32.803347
332.248,33.905579
332.500,34.285714
332.752,32.803347
333.004,32.272727
333.257,32.098765
333.509,32.625000
333.761,33.164557
334.013,34.094828
334.265,34.094828
334.518,33.531915
334.770,31.926230
335.022,31.417004
335.274,31.417004
335.527,32.098765
335.779,32.983193
336.031,33.531915
336.283,33.347458
336.536,32.098765
336.788,30.920000
337.040,30.756972
337.293,31.250000
337.545,32.272727
337.797,32.983193
338.049,33.347458
338.302,32.625000
338.554,30.920000
338.806,30.595238
339.058,30.756972
339.311,31.417004
339.563,32.448133
339.816,33.164557
340.067,33.164557
340.320,32.448133
340.572,30.920000
340.824,30.756972
341.076,31.250000
341.328,31.926230
341.581,32.803347
341.833,33.164557
342.085,32.983193
342.338,31.250000
342.590,30.595238
342.842,30.434783
343.094,31.250000
343.346,31.926230
343.598,32.803347
343.851,32.803347
344.103,32.272727
344.355,30.756972
344.607,30.434783
344.860,30.275591
345.112,31.250000
345.365,32.098765
345.617,32.448133
345.870,31.755102
346.122,30.275591
346.375,29.805447
346.627,29.805447
346.880,30.920000
347.132,31.926230
347.385,32.272727
347.637,31.250000
347.889,30.275591
348.142,29.651163
348.394,29.651163
348.646,30.920000
348.898,31.417004
349.151,31.755102
349.403,31.755102
349.655,30.595238
349.907,29.346154
350.160,29.651163
350.412,29.805447
350.664,30.756972
350.917,31.417004
351.169,31.926230
351.422,30.595238
351.674,29.651163
351.926,29.195402
352.179,29.498069
352.431,30.434783
352.683,31.250000
352.935,31.585366
353.188,31.084337
353.440,29.651163
353.693,29.195402
353.945,29.045802
354.197,30.117647
354.450,30.756972
354.702,31.417004
354.954,30.920000
355.207,29.651163
355.459,28.897338
355.711,28.897338
355.964,29.346154
356.216,30.117647
356.468,30.920000
356.720,31.084337
356.973,30.275591
357.225,28.897338
357.477,28.603774
357.729,28.458647
357.982,29.346154
358.234,30.595238
358.486,30.756972
358.738,30.595238
358.991,29.346154
359.243,28.314607
359.495,28.314607
359.748,28.603774
360.000,29.498069
360.253,30.275591
360.505,30.117647
360.758,28.750000
361.010,27.888889
361.262,27.888889
361.514,28.171642
361.767,29.195402
362.019,29.960938
362.272,29.960938
362.524,29.045802
362.777,27.888889
363.029,27.610294
363.281,28.171642
363.534,28.897338
363.786,29.651163
364.038,29.960938
364.290,29.346154
364.543,28.171642
364.795,27.610294
365.047,27.610294
365.299,28.314607
365.552,28.750000
365.803,29.498069
366.055,29.498069
366.308,29.195402
366.560,28.029740
366.812,27.200000
367.065,27.472527
367.317,27.888889
367.569,28.750000
367.821,29.346154
368.073,29.346154
368.326,28.314607
368.578,27.472527
368.830,26.931408
369.082,27.200000
369.335,27.888889
369.587,28.603774
369.839,28.897338
370.092,28.750000
370.344,27.472527
370.596,26.798561
370.848,26.798561
371.101,27.200000
371.353,28.029740
371.605,28.458647
371.857,28.750000
372.109,28.171642
372.361,27.200000
372.614,26.405694
372.866,26.535714
373.118,27.065217
373.371,28.029740
373.623,28.603774
373.875,28.458647
374.127,27.749077
374.380,26.535714
374.632,26.405694
374.885,26.405694
375.137,27.335766
375.389,28.171642
375.642,28.171642
375.894,27.888889
376.146,26.666667
376.398,26.148410
376.650,26.021127
376.903,26.405694
377.155,27.200000
377.407,27.888889
377.660,28.029740
377.912,27.065217
378.164,26.021127
378.416,25.644599
378.669,25.644599
378.921,26.535714
379.173,27.472527
379.426,27.610294
379.678,27.472527
379.930,26.148410
380.183,25.520833
380.435,25.520833
380.687,26.021127
380.940,26.931408
381.192,27.200000
381.444,27.335766
381.697,26.148410
381.949,25.275862
382.201,25.275862
382.454,25.769231
382.706,26.405694
382.959,27.065217
383.211,27.065217
383.463,26.148410
383.716,25.034247
383.968,24.444444
384.220,24.677966
384.472,25.275862
384.725,26.148410
384.977,26.405694
385.230,26.021127
385.482,24.795918
385.734,24.214047
385.987,24.214047
386.239,24.795918
386.492,25.520833
386.744,25.894737
386.996,25.894737
387.249,24.677966
387.501,23.986711
387.754,23.874172
388.006,24.444444
388.258,25.154639
388.511,25.520833
388.763,25.520833
389.015,24.560811
389.268,23.874172
389.520,23.651316
389.772,23.986711
390.025,24.677966
390.277,25.275862
390.530,25.275862
390.782,24.444444
391.034,23.540984
391.287,23.322476
391.539,23.540984
