time_s,gsr_us
521.674,83.853211
521.927,84.722222
522.179,84.722222
522.431,86.509434
522.683,85.607477
522.934,85.607477
523.186,86.509434
523.438,87.428571
523.690,85.607477
523.942,84.722222
524.193,85.607477
524.446,85.607477
524.697,84.722222
524.949,83.853211
525.201,83.000000
525.453,83.853211
525.705,83.000000
525.957,81.339286
526.208,80.530973
526.460,79.736842
526.713,82.162162
526.964,82.162162
527.216,82.162162
527.468,81.339286
527.719,82.162162
527.971,82.162162
528.223,81.339286
528.474,80.530973
528.726,78.956522
528.978,78.956522
529.230,78.956522
529.482,78.956522
529.734,78.956522
529.986,78.956522
530.238,79.736842
530.490,79.736842
530.742,78.189655
530.993,77.435897
531.245,77.435897
531.497,78.189655
531.749,80.530973
532.001,82.162162
532.253,82.162162
532.504,82.162162
532.755,83.000000
533.006,82.162162
533.257,81.339286
533.508,80.530973
533.759,79.736842
534.010,78.956522
534.261,78.189655
534.512,78.189655
534.763,78.189655
535.014,77.435897
535.265,78.189655
535.516,78.189655
535.767,78.956522
536.018,80.530973
536.269,82.162162
536.520,83.000000
536.772,82.162162
537.023,83.000000
537.274,82.162162
537.526,83.000000
537.778,80.530973
538.029,78.956522
538.281,78.956522
538.533,80.530973
538.785,81.339286
539.037,82.162162
539.290,83.000000
539.542,83.853211
539.794,84.722222
540.046,84.722222
540.298,84.722222
540.550,84.722222
540.801,87.428571
541.054,86.509434
541.305,86.509434
541.557,85.607477
541.809,84.722222
542.061,83.853211
542.313,81.339286
542.565,81.339286
542.817,80.530973
543.069,79.736842
543.321,80.530973
543.572,81.339286
543.824,83.853211
544.076,85.607477
544.328,85.607477
544.580,85.607477
544.832,85.607477
545.084,83.853211
545.336,84.722222
545.588,84.722222
545.840,83.853211
546.091,83.853211
546.343,83.000000
546.595,83.000000
546.848,80.530973
547.100,78.956522
547.352,79.736842
547.604,79.736842
547.856,80.530973
548.107,82.162162
548.359,83.853211
548.611,86.509434
548.863,88.365385
549.115,89.320388
549.367,89.320388
549.619,87.428571
549.871,88.365385
550.123,88.365385
550.375,87.428571
550.627,87.428571
550.879,88.365385
551.131,90.294118
551.383,91.287129
551.634,89.320388
551.887,91.287129
552.138,92.300000
552.391,91.287129
552.643,91.287129
552.894,91.287129
553.146,89.320388
553.398,88.365385
553.650,86.509434
553.902,84.722222
554.154,83.853211
554.405,83.000000
554.658,83.000000
554.910,82.162162
555.161,82.162162
555.413,82.162162
555.665,82.162162
555.917,82.162162
556.169,81.339286
556.421,81.339286
556.673,81.339286
556.925,82.162162
557.177,83.853211
557.429,84.722222
557.680,87.428571
557.932,89.320388
558.184,89.320388
558.436,88.365385
558.688,88.365385
558.940,89.320388
559.192,88.365385
559.444,89.320388
559.696,88.365385
559.948,87.428571
560.200,87.428571
560.452,86.509434
560.703,85.607477
560.955,86.509434
561.207,86.509434
561.459,86.509434
561.711,88.365385
561.963,88.365385
562.215,88.365385
562.467,88.365385
562.719,88.365385
562.971,85.607477
563.223,83.853211
563.475,83.000000
563.726,83.000000
563.978,83.000000
564.230,83.000000
564.482,83.000000
564.734,82.162162
564.986,82.162162
565.238,80.530973
565.490,79.736842
565.741,79.736842
565.993,78.956522
566.245,79.736842
566.497,82.162162
566.749,82.162162
567.000,83.853211
567.252,83.000000
567.504,83.000000
567.756,83.000000
568.008,80.530973
568.260,79.736842
568.512,78.956522
568.764,79.736842
569.016,79.736842
569.267,79.736842
569.519,79.736842
569.771,79.736842
570.023,79.736842
570.274,80.530973
570.527,80.530973
570.778,82.162162
571.030,82.162162
571.282,83.853211
571.534,84.722222
571.786,83.853211
572.038,83.853211
572.290,83.853211
572.542,83.000000
572.794,80.530973
573.046,79.736842
573.298,81.339286
573.550,80.530973
573.801,81.339286
574.052,82.162162
574.303,82.162162
574.554,83.853211
574.805,83.000000
575.056,84.722222
575.307,85.607477
575.558,87.428571
575.809,87.428571
576.060,87.428571
576.311,86.509434
576.562,86.509434
576.813,86.509434
577.064,84.722222
577.316,83.853211
577.567,85.607477
577.818,84.722222
578.069,84.722222
578.320,83.853211
578.571,83.000000
578.823,82.162162
579.075,81.339286
579.327,81.339286
579.579,79.736842
579.831,78.189655
580.083,78.189655
580.335,78.956522
580.586,78.956522
580.838,79.736842
581.090,79.736842
581.342,79.736842
581.593,80.530973
581.845,82.162162
582.097,81.339286
582.349,82.162162
582.601,83.000000
582.853,86.509434
583.104,87.428571
583.355,89.320388
583.606,90.294118
583.857,91.287129
584.108,93.333333
584.359,93.333333
584.610,92.300000
584.861,92.300000
585.112,92.300000
585.363,93.333333
585.614,91.287129
585.866,88.365385
586.117,89.320388
586.368,87.428571
586.619,88.365385
586.870,90.294118
587.121,93.333333
587.372,94.387755
587.623,94.387755
587.874,97.684211
588.126,95.463918
588.378,95.463918
588.630,94.387755
588.882,94.387755
589.133,92.300000
589.385,92.300000
589.637,91.287129
589.889,91.287129
590.141,93.333333
590.393,93.333333
590.645,93.333333
590.897,92.300000
591.148,93.333333
591.400,92.300000
591.652,92.300000
591.904,89.320388
592.156,88.365385
592.408,88.365385
592.660,88.365385
592.912,89.320388
593.163,89.320388
593.415,87.428571
593.667,88.365385
593.919,87.428571
594.171,87.428571
594.423,87.428571
594.675,87.428571
594.927,90.294118
595.179,91.287129
595.430,92.300000
595.682,93.333333
595.934,94.387755
596.186,92.300000
596.438,94.387755
596.690,95.463918
596.942,96.562500
597.194,97.684211
597.446,98.829787
597.697,98.829787
597.949,98.829787
598.201,97.684211
598.453,96.562500
598.704,95.463918
598.957,93.333333
599.208,92.300000
599.459,91.287129
599.710,91.287129
599.961,91.287129
600.213,90.294118
600.464,89.320388
600.715,89.320388
